date	author	section	price	sold
1756-11-16	Molière (Jean-Baptiste Poquelin dit)	parterre	1	249
1756-11-17	Racine (Jean)	parterre	1	408
1756-11-17	Molière (Jean-Baptiste Poquelin dit)	parterre	1	408
1756-11-18	Campistron (Jean Galbert de)	parterre	1	234
1756-11-18	Du Fresny (Charles)	parterre	1	234
1756-11-19	Regnard (Jean-François)	parterre	1	199
1756-11-19	Lesage (Alain-René)	parterre	1	199
1756-11-20	Racine (Jean)	parterre	1	456
1756-11-20	Guyot de Merville (Michel)	parterre	1	456
1756-11-21	Destouches (Philippe Néricault dit)	parterre	1	527
1756-11-21	Hauteroche (Noël Lebreton, sieur de)	parterre	1	527
1756-11-22	Corneille (Pierre)	parterre	1	360
1756-11-22	Poisson (Philippe)	parterre	1	360
1756-11-24	Racine (Jean)	parterre	1	459
1756-11-24	La Fontaine (Jean de)	parterre	1	459
1756-11-27	Racine (Jean)	parterre	1	471
1756-11-27	Brueys (David-Augustin de)	parterre	1	471
1756-11-28	Baron	parterre	1	597
1756-11-28	Dancourt (Florent Carton dit)	parterre	1	597
1756-11-29	La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)	parterre	1	427
1756-11-29	Dancourt (Florent Carton dit)	parterre	1	427
1756-11-30	Voltaire (François-Marie Arouet dit)	parterre	1	606
1756-11-30	Legrand (Marc-Antoine)	parterre	1	606
1756-12-01	La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)	parterre	1	380
1756-12-01	Legrand (Marc-Antoine)	parterre	1	380
1756-12-04	La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)	parterre	2	503
1756-12-04	Boissy (Louis de)	parterre	2	503
1756-12-05	Corneille (Pierre)	parterre	1	602
1756-12-05	Molière (Jean-Baptiste Poquelin dit)	parterre	1	602
1756-12-06	La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)	parterre	1	379
1756-12-06	Du Fresny (Charles)	parterre	1	379
1756-12-09	Baron (Michel Boyron dit)	parterre	1	362
1756-12-09	La Motte (Antoine Houdar de)	parterre	1	362
1756-12-10	Molière (Jean-Baptiste Poquelin dit)	parterre	1	422
1756-12-10	Dancourt (Florent Carton dit)	parterre	1	422
1756-12-11	La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)	parterre	1	370
1756-12-11	Du Fresny (Charles)	parterre	1	370
1756-12-12	Molière (Jean-Baptiste Poquelin dit)	parterre	1	580
1756-12-12	Dancourt (Florent Carton dit)	parterre	1	580
1756-12-13	Corneille (Thomas)	parterre	1	458
1756-12-13	Brueys (David-Augustin de)	parterre	1	458
1756-12-14	Corneille (Thomas)	parterre	1	258
1756-12-14	Molière (Jean-Baptiste Poquelin dit)	parterre	1	258
1756-12-15	Crébillon (Prosper Jolyot de)	parterre	1	543
1756-12-15	Molière (Jean-Baptiste Poquelin dit)	parterre	1	543
1756-12-17	Regnard (Jean-François)	parterre	1	274
1756-12-17	Regnard (Jean-François)	parterre	1	274
1756-12-18	Voltaire (François-Marie Arouet dit)	parterre	1	596
1756-12-18	Guyot de Merville (Michel)	parterre	1	596
1756-12-19	Baron (Michel Boyron dit)	parterre	1	601
1756-12-19	Dancourt (Florent Carton dit)	parterre	1	601
1756-12-20	Corneille (Thomas)	parterre	1	435
1756-12-20	Legrand (Marc-Antoine)	parterre	1	435
1756-12-21	Destouches (Philippe Néricault dit)	parterre	1	579
1756-12-21	Palaprat (Jean de)	parterre	1	579
1756-12-22	Racine (Jean)	parterre	1	476
1756-12-22	Legrand (Marc-Antoine)	parterre	1	476
1756-12-26	Corneille (Thomas)	parterre	1	602
1756-12-26	Marivaux (Pierre de)	parterre	1	602
1756-12-27	Molière (Jean-Baptiste Poquelin dit)	parterre	1	576
1756-12-28	Racine (Jean)	parterre	1	485
1756-12-28	Legrand (Marc-Antoine)	parterre	1	485
1756-12-29	Molière (Jean-Baptiste Poquelin dit)	parterre	1	474
1756-12-31	Piron (Alexis)	parterre	1	275
1756-12-31	Legrand (Marc-Antoine)	parterre	1	275
1757-01-01	Molière (Jean-Baptiste Poquelin dit)	parterre	1	580
1757-01-02	Corneille (Pierre)	parterre	1	577
1757-01-02	Marivaux (Pierre de)	parterre	1	577
1757-01-03	Molière (Jean-Baptiste Poquelin dit)	parterre	1	546
1757-01-05	Du Fresny (Charles)	parterre	1	320
1757-01-05	Poisson (Philippe)	parterre	1	320
1757-01-09	Boursault (Edme)	parterre	1	360
1757-01-09	Molière (Jean-Baptiste Poquelin dit)	parterre	1	360
1757-01-10	La Fosse (Antoine de)	parterre	1	360
1757-01-10	Guyot de Merville (Michel)	parterre	1	360
1757-01-11	Molière (Jean-Baptiste Poquelin dit)	parterre	1	341
1757-01-11	Brueys (David-Augustin de)	parterre	1	341
1757-01-12	Corneille (Pierre)	parterre	1	394
1757-01-12	Dancourt (Florent Carton dit)	parterre	1	394
1757-01-13	Marivaux (Pierre de)	parterre	1	267
1757-01-13	Hauteroche (Noël Lebreton, sieur de)	parterre	1	267
1757-01-15	Le Franc de Pompignan (Jean-Jacques)	parterre	1	580
1757-01-15	Destouches	parterre	1	580
1757-01-16	Regnard (Jean-François)	parterre	1	601
1757-01-16	Legrand (Marc-Antoine)	parterre	1	601
1757-01-17	Racine (Jean)	parterre	1	405
1757-01-17	Legrand (Marc-Antoine)	parterre	1	405
1757-01-19	Corneille (Pierre)	parterre	1	534
1757-01-19	Fagan (Barthélemy-Christophe)	parterre	1	534
1757-01-20	Dancourt (Florent Carton dit)	parterre	1	329
1757-01-20	Legrand (Marc-Antoine)	parterre	1	329
1757-01-21	Dancourt (Florent Carton dit)	parterre	1	185
1757-01-21	Lesage (Alain-René)	parterre	1	185
1757-01-22	Racine (Jean)	parterre	1	454
1757-01-22	Legrand (Marc-Antoine)	parterre	1	454
1757-01-23	Baron (Michel Boyron dit)	parterre	1	584
1757-01-23	Legrand (Marc-Antoine)	parterre	1	584
1757-01-24	Voltaire (François-Marie Arouet dit)	parterre	1	600
1757-01-24	Dancourt (Florent Carton dit)	parterre	1	600
1757-01-25	Regnard (Jean-François)	parterre	1	232
1757-01-25	Hauteroche (Noël Lebreton, sieur de)	parterre	1	232
1757-01-26	Voltaire (François-Marie Arouet dit)	parterre	1	545
1757-01-26	Boindin (Nicolas)	parterre	1	545
1757-01-27	Molière (Jean-Baptiste Poquelin dit) / arrangée et versifiée par Corneille (Thomas)	parterre	1	360
1757-01-27	Legrand (Marc-Antoine)	parterre	1	360
1757-01-29	Voltaire (François-Marie Arouet dit)	parterre	1	581
1757-01-29	Dancourt (Florent Carton dit)	parterre	1	581
1757-01-30	Gresset (Jean-Baptiste-Louis)	parterre	1	599
1757-01-30	Legrand (Marc-Antoine)	parterre	1	599
1757-01-31	Voltaire (François-Marie Arouet dit)	parterre	1	569
1757-01-31	Poisson (Philippe)	parterre	1	569
1757-02-01	Regnard (Jean-François)	parterre	1	215
1757-02-01	Legrand (Marc-Antoine)	parterre	1	215
1757-02-05	Voltaire (François-Marie Arouet dit)	parterre	1	565
1757-02-05	Cahusac (Louis de)	parterre	1	565
1757-02-06	Molière (Jean-Baptiste Poquelin dit)	parterre	1	580
1757-02-06	Regnard (Jean-François)	parterre	1	580
1757-02-07	Piron (Alexis)	parterre	1	366
1757-02-07	Molière (Jean-Baptiste Poquelin dit)	parterre	1	366
1757-02-09	Corneille (Thomas)	parterre	1	385
1757-02-09	Molière (Jean-Baptiste Poquelin dit)	parterre	1	385
1757-02-10	Boissy (Louis de)	parterre	1	307
1757-02-10	Hauteroche (Noël Lebreton, sieur de)	parterre	1	307
1757-02-12	La Chaussée (Pierre-Claude)	parterre	1	455
1757-02-12	La Fontaine (Jean de)	parterre	1	455
1757-02-13	Corneille (Pierre)	parterre	1	452
1757-02-13	Legrand (Marc-Antoine)	parterre	1	452
1757-02-14	Boissy (Louis de)	parterre	1	403
1757-02-14	Legrand (Marc-Antoine)	parterre	1	403
1757-02-16	Racine (Jean)	parterre	1	416
1757-02-16	La Motte (Antoine Houdar de)	parterre	1	416
1757-02-17	Molière (Jean-Baptiste Poquelin dit)	parterre	1	599
1757-02-19	Racine (Jean)	parterre	1	528
1757-02-19	Boissy (Louis de)	parterre	1	528
1757-02-20	Molière (Jean-Baptiste Poquelin dit)	parterre	1	578
1757-02-21	Molière (Jean-Baptiste Poquelin dit)	parterre	1	588
1757-02-22	Molière (Jean-Baptiste Poquelin dit)	parterre	1	578
1757-02-23	Longepierre (Hilaire-Bernard de)	parterre	1	513
1757-02-23	Saint-Foix (Germain-François Poullain de)	parterre	1	513
1757-02-24	Molière (Jean-Baptiste Poquelin dit)	parterre	1	578
1757-02-26	Voltaire (François-Marie Arouet dit)	parterre	1	524
1757-02-26	Marivaux (Pierre de)	parterre	1	524
1757-02-27	Molière (Jean-Baptiste Poquelin dit)	parterre	1	553
1757-02-28	Renout (Jean-Julien-Constantin)	parterre	1	502
1757-02-28	Poisson (Philippe)	parterre	1	502
1757-03-01	Regnard (Jean-François)	parterre	1	150
1757-03-01	Regnard (Jean-François)	parterre	1	150
1757-03-02	Voltaire (François-Marie Arouet dit)	parterre	1	465
1757-03-02	Saint-Foix (Germain-François Poullain de)	parterre	1	465
1757-03-03	Regnard (Jean-François)	parterre	1	335
1757-03-03	Regnard (Jean-François)	parterre	1	335
1757-03-05	Le Franc de Pompignan (Jean-Jacques)	parterre	1	495
1757-03-05	Du Fresny (Charles)	parterre	1	495
1757-03-06	Molière (Jean-Baptiste Poquelin dit)	parterre	1	547
1757-03-06	Destouches	parterre	1	547
1757-03-07	Voltaire (François-Marie Arouet dit)	parterre	1	478
1757-03-07	Fagan (Barthélemy-Christophe)	parterre	1	478
1757-03-08	Boursault (Edme)	parterre	1	375
1757-03-08	Molière (Jean-Baptiste Poquelin dit)	parterre	1	375
1757-03-09	Voltaire (François-Marie Arouet dit)	parterre	1	380
1757-03-09	Destouches	parterre	1	380
1757-03-10	Gresset (Jean-Baptiste-Louis)	parterre	1	402
1757-03-10	Dancourt (Florent Carton dit)	parterre	1	402
1757-03-12	Hauteroche (Noël Lebreton, sieur de)	parterre	1	481
1757-03-12	Legrand (Marc-Antoine)	parterre	1	481
1757-03-13	Gresset (Jean-Baptiste-Louis)	parterre	1	584
1757-03-13	Dancourt (Florent Carton dit)	parterre	1	584
1757-03-14	Baron (Michel Boyron dit)	parterre	1	362
1757-03-14	Boissy (Louis de)	parterre	1	362
1757-03-16	Voltaire (François-Marie Arouet dit)	parterre	1	442
1757-03-16	Dancourt (Florent Carton dit)	parterre	1	442
1757-03-17	La Chaussée (Pierre-Claude)	parterre	1	286
1757-03-17	Dancourt (Florent Carton dit)	parterre	1	286
1757-03-18	Dancourt (Florent Carton dit)	parterre	1	199
1757-03-18	Molière (Jean-Baptiste Poquelin dit)	parterre	1	199
1757-03-19	Voltaire (François-Marie Arouet dit)	parterre	1	605
1757-03-19	Du Fresny (Charles)	parterre	1	605
1757-03-20	Corneille (Pierre)	parterre	1	383
1757-03-20	Marivaux (Pierre de)	parterre	1	383
1757-03-21	Voltaire (François-Marie Arouet dit)	parterre	1	533
1757-03-21	Marivaux (Pierre de)	parterre	1	533
1757-03-22	Molière (Jean-Baptiste Poquelin dit)	parterre	1	295
1757-03-22	Legrand (Marc-Antoine)	parterre	1	295
1757-03-23	Racine (Jean)	parterre	1	361
1757-03-23	Dancourt (Florent Carton dit)	parterre	1	361
1757-03-24	Gresset (Jean-Baptiste-Louis)	parterre	1	318
1757-03-24	Legrand (Marc-Antoine)	parterre	1	318
1757-03-26	Corneille (Pierre)	parterre	1	602
1757-03-26	La Motte (Antoine Houdar de)	parterre	1	602
1757-04-18	Racine (Jean), Moreau (Jean-Baptiste)	parterre	1	595
1757-04-18	Cahusac (Louis de)	parterre	1	595
1757-04-19	Corneille (Pierre)	parterre	1	117
1757-04-19	Du Fresny (Charles)	parterre	1	117
1757-04-20	Racine (Jean), Moreau (Jean-Baptiste)	parterre	1	398
1757-04-20	Fagan (Barthélemy-Christophe)	parterre	1	398
1757-04-21	Regnard (Jean-François)	parterre	1	372
1757-04-21	Molière (Jean-Baptiste Poquelin dit)	parterre	1	372
1757-04-23	Racine (Jean)	parterre	1	533
1757-04-23	Poisson (Philippe)	parterre	1	533
1757-04-24	La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)	parterre	1	392
1757-04-24	Dancourt (Florent Carton dit)	parterre	1	392
1757-04-25	Racine (Jean)	parterre	1	392
1757-04-25	Hauteroche (Noël Lebreton, sieur de)	parterre	1	392
1757-04-26	Regnard (Jean-François)	parterre	1	103
1757-04-26	Regnard (Jean-François)	parterre	1	103
1757-04-27	Voltaire (François-Marie Arouet dit)	parterre	1	189
1757-04-27	Dancourt (Florent Carton dit)	parterre	1	189
1757-04-28	La Place (Pierre-Antoine de)	parterre	1	502
1757-04-28	La Fontaine (Jean de)	parterre	1	502
1757-04-30	La Place (Pierre-Antoine de)	parterre	1	501
1757-04-30	Molière (Jean-Baptiste Poquelin dit)	parterre	1	501
1757-05-01	Piron (Alexis)	parterre	1	534
1757-05-01	Boindin (Nicolas)	parterre	1	534
1757-05-02	La Place (Pierre-Antoine de)	parterre	1	500
1757-05-02	Regnard (Jean-François)	parterre	1	500
1757-05-03	Molière (Jean-Baptiste Poquelin dit)	parterre	127	1
1757-05-03	Legrand (Marc-Antoine)	parterre	127	1
1757-05-04	La Place (Pierre-Antoine de)	parterre	1	492
1757-05-04	Dancourt (Florent Carton dit)	parterre	1	492
1757-05-05	Voltaire (François-Marie Arouet dit)	parterre	1	269
1757-05-05	Dancourt (Florent Carton dit)	parterre	1	269
1757-05-07	La Place (Pierre-Antoine de)	parterre	1	530
1757-05-07	Du Fresny (Charles)	parterre	1	530
1757-05-08	Boissy (Louis de)	parterre	1	197
1757-05-08	Legrand (Marc-Antoine)	parterre	1	197
1757-05-09	Voltaire (François-Marie Arouet dit)	parterre	1	264
1757-05-09	Du Fresny (Charles)	parterre	1	264
1757-05-10	Voltaire (François-Marie Arouet dit)	parterre	1	159
1757-05-10	Hauteroche (Noël Lebreton, sieur de)	parterre	1	159
1757-05-11	Baron (Michel Boyron dit)	parterre	1	226
1757-05-11	Legrand (Marc-Antoine)	parterre	1	226
1757-05-12	Voltaire (François-Marie Arouet dit)	parterre	1	571
1757-05-12	Voltaire (François-Marie Arouet dit)	parterre	1	571
1757-05-14	Baron	parterre	1	365
1757-05-14	Molière (Jean-Baptiste Poquelin dit)	parterre	1	365
1757-05-15	Hauteroche (Noël Lebreton, sieur de)	parterre	1	281
1757-05-15	Hauteroche (Noël Lebreton, sieur de)	parterre	1	281
1757-05-16	Baron	parterre	1	378
1757-05-16	Fagan (Barthélemy-Christophe)	parterre	1	378
1757-05-17	Voltaire (François-Marie Arouet dit)	parterre	1	213
1757-05-17	Regnard (Jean-François)	parterre	1	213
1757-05-18	Voltaire (François-Marie Arouet dit)	parterre	1	472
1757-05-18	Guyot de Merville (Michel)	parterre	1	472
1757-05-20	Molière (Jean-Baptiste Poquelin dit)	parterre	1	152
1757-05-20	Regnard (Jean-François)	parterre	1	152
1757-05-21	Voltaire (François-Marie Arouet dit)	parterre	1	380
1757-05-21	La Motte (Antoine Houdar de)	parterre	1	380
1757-05-22	Regnard (Jean-François)	parterre	1	184
1757-05-22	Dancourt (Florent Carton dit)	parterre	1	184
1757-05-23	Le Franc de Pompignan (Jean-Jacques)	parterre	1	322
1757-05-23	Poisson (Philippe)	parterre	1	322
1757-05-24	Molière (Jean-Baptiste Poquelin dit)	parterre	1	238
1757-05-24	Lesage (Alain-René)	parterre	1	238
1757-05-25	Racine (Jean)	parterre	1	436
1757-05-25	Molière (Jean-Baptiste Poquelin dit)	parterre	1	436
1757-05-26	Marivaux (Pierre de)	parterre	1	410
1757-05-26	Boursault (Edme)	parterre	1	410
1757-05-28	Corneille (Pierre)	parterre	1	482
1757-05-28	Fagan (Barthélemy-Christophe)	parterre	1	482
1757-05-30	Voltaire (François-Marie Arouet dit)	parterre	1	574
1757-05-30	Marivaux (Pierre de)	parterre	1	574
1757-05-31	Brueys (David-Augustin de)	parterre	1	482
1757-05-31	Dancourt (Florent Carton dit)	parterre	1	482
1757-06-01	Corneille (Thomas)	parterre	1	246
1757-06-01	Du Fresny (Charles)	parterre	1	246
1757-06-02	Regnard (Jean-François)	parterre	1	320
1757-06-02	Legrand (Marc-Antoine)	parterre	1	320
1757-06-04	Guimond de La Touche (Claude)	parterre	1	516
1757-06-04	Legrand (Marc-Antoine)	parterre	1	516
1757-06-05	Molière (Jean-Baptiste Poquelin dit)	parterre	1	545
1757-06-05	Legrand (Marc-Antoine)	parterre	1	545
1757-06-06	Guimond de La Touche (Claude)	parterre	1	524
1757-06-06	Poisson (Philippe)	parterre	1	524
1757-06-07	Regnard (Jean-François)	parterre	1	79
1757-06-07	Hauteroche (Noël Lebreton, sieur de)	parterre	1	79
1757-06-08	Guimond de La Touche (Claude)	parterre	1	542
1757-06-08	Du Fresny (Charles)	parterre	1	542
1757-06-10	Molière (Jean-Baptiste Poquelin dit)	parterre	1	81
1757-06-10	Legrand (Marc-Antoine)	parterre	1	81
1757-06-11	Guimond de La Touche (Claude)	parterre	1	518
1757-06-11	Poisson (Philippe)	parterre	1	518
1757-06-12	Boissy (Louis de)	parterre	1	145
1757-06-12	Legrand (Marc-Antoine)	parterre	1	145
1757-06-13	Guimond de La Touche (Claude)	parterre	1	509
1757-06-13	La Fontaine (Jean de)	parterre	1	509
1757-06-15	Guimond de La Touche (Claude)	parterre	1	492
1757-06-15	Guyot de Merville (Michel)	parterre	1	492
1757-06-16	Marivaux (Pierre de)	parterre	1	421
1757-06-16	Boursault (Edme)	parterre	1	421
1757-06-18	Guimond de La Touche (Claude)	parterre	1	525
1757-06-18	Fagan (Barthélemy-Christophe)	parterre	1	525
1757-06-19	Molière (Jean-Baptiste Poquelin dit)	parterre	1	101
1757-06-19	Boindin (Nicolas)	parterre	1	101
1757-06-20	Guimond de La Touche (Claude)	parterre	1	525
1757-06-20	Lesage (Alain-René)	parterre	1	525
1757-06-22	Guimond de La Touche (Claude)	parterre	1	462
1757-06-22	Dancourt (Florent Carton dit)	parterre	1	462
1757-06-23	Brueys (David-Augustin de)	parterre	1	84
1757-06-23	La Fontaine (Jean de)	parterre	1	84
1757-06-25	Guimond de La Touche (Claude)	parterre	1	477
1757-06-25	Marivaux (Pierre de)	parterre	1	477
1757-06-26	Dancourt (Florent Carton dit)	parterre	1	112
1757-06-26	Dancourt (Florent Carton dit)	parterre	1	112
1757-06-27	Guimond de La Touche (Claude)	parterre	1	447
1757-06-27	Du Fresny (Charles)	parterre	1	447
1757-06-29	Guimond de La Touche (Claude)	parterre	1	480
1757-06-29	Dancourt (Florent Carton dit)	parterre	1	480
1757-06-30	Molière (Jean-Baptiste Poquelin dit)	parterre	1	68
1757-06-30	Du Fresny (Charles)	parterre	1	68
1757-07-02	Guimond de La Touche (Claude)	parterre	1	512
1757-07-02	Du Fresny (Charles)	parterre	1	512
1757-07-03	Du Fresny (Charles)	parterre	1	177
1757-07-03	Hauteroche (Noël Lebreton, sieur de)	parterre	1	177
1757-07-04	Corneille (Thomas)	parterre	1	279
1757-07-04	Cahusac (Louis de)	parterre	1	279
1757-07-07	Molière (Jean-Baptiste Poquelin dit)	parterre	1	73
1757-07-07	Brueys (David-Augustin de)	parterre	1	73
1757-07-09	Corneille (Pierre)	parterre	1	348
1757-07-09	Poinsinet (Antoine-Alexandre-Henri)	parterre	1	348
1757-07-10	Hauteroche (Noël Lebreton, sieur de)	parterre	1	88
1757-07-10	Du Fresny (Charles)	parterre	1	88
1757-07-11	Racine (Jean)	parterre	1	128
1757-07-11	Poinsinet (Antoine-Alexandre-Henri)	parterre	1	128
1757-07-13	Corneille (Pierre)	parterre	1	130
1757-07-13	Corneille (Pierre)	parterre	1	130
1757-07-13	Poinsinet (Antoine-Alexandre-Henri)	parterre	1	130
1757-07-13	Poinsinet (Antoine-Alexandre-Henri)	parterre	1	130
1757-07-16	Racine (Jean)	parterre	1	223
1757-07-16	La Motte (Antoine Houdar de)	parterre	1	223
1757-07-17	Gresset (Jean-Baptiste-Louis)	parterre	1	181
1757-07-17	Dancourt (Florent Carton dit)	parterre	1	181
1757-07-18	Molière (Jean-Baptiste Poquelin dit)	parterre	1	88
1757-07-18	Du Fresny (Charles)	parterre	1	88
1757-07-20	Guimond de La Touche (Claude)	parterre	1	445
1757-07-20	Poisson (Philippe)	parterre	1	445
1757-07-23	Boursault (Edme)	parterre	1	180
1757-07-23	Dancourt (Florent Carton dit)	parterre	1	180
1757-07-24	Molière (Jean-Baptiste Poquelin dit)	parterre	1	77
1757-07-24	Du Fresny (Charles)	parterre	1	77
1757-07-30	Voltaire (François-Marie Arouet dit)	parterre	1	390
1757-07-30	Dancourt (Florent Carton dit)	parterre	1	390
1757-07-31	Molière (Jean-Baptiste Poquelin dit)	parterre	1	151
1757-07-31	La Motte (Antoine Houdar de)	parterre	1	151
1757-08-04	Marivaux (Pierre de)	parterre	1	125
1757-08-04	Molière (Jean-Baptiste Poquelin dit)	parterre	1	125
1757-08-06	La Motte (Antoine Houdar de)	parterre	1	335
1757-08-06	Du Fresny (Charles)	parterre	1	335
1757-08-07	Piron (Alexis)	parterre	1	260
1757-08-07	Legrand (Marc-Antoine)	parterre	1	260
1757-08-08	Voltaire (François-Marie Arouet dit)	parterre	1	245
1757-08-08	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	245
1757-08-10	Voltaire (François-Marie Arouet dit)	parterre	1	260
1757-08-10	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	260
1757-08-11	Molière (Jean-Baptiste Poquelin dit)	parterre	1	289
1757-08-11	Du Fresny (Charles)	parterre	1	289
1757-08-13	Racine (Jean)	parterre	1	436
1757-08-13	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	436
1757-08-16	Voltaire (François-Marie Arouet dit)	parterre	1	282
1757-08-16	Regnard (Jean-François)	parterre	1	282
1757-08-17	Racine (Jean)	parterre	1	316
1757-08-17	Dancourt (Florent Carton dit)	parterre	1	316
1757-08-18	Piron (Alexis)	parterre	1	195
1757-08-18	Cahusac (Louis de)	parterre	1	195
1757-08-20	Molière (Jean-Baptiste Poquelin dit)	parterre	1	596
1757-08-21	Voltaire (François-Marie Arouet dit)	parterre	1	598
1757-08-21	Boursault (Edme)	parterre	1	598
1757-08-23	Regnard (Jean-François)	parterre	1	170
1757-08-23	Hauteroche (Noël Lebreton, sieur de)	parterre	1	170
1757-08-24	Molière (Jean-Baptiste Poquelin dit)	parterre	1	497
1757-08-25	Molière (Jean-Baptiste Poquelin dit)	parterre	1	416
1757-08-25	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	416
1757-08-28	Molière (Jean-Baptiste Poquelin dit)	parterre	1	530
1757-08-30	Regnard (Jean-François)	parterre	1	191
1757-08-30	La Fontaine (Jean de)	parterre	1	191
1757-08-31	Molière (Jean-Baptiste Poquelin dit)	parterre	1	367
1757-08-31	Destouches	parterre	1	367
