date	sold	raw_section	price	section
1686-11-06	138	Billet à	0.75	parterre
1686-11-07	20	Billet à	3	première loge
1686-11-07	65	Billet à	1.5	autre
1686-11-07	5	Billet à	1	autre
1686-11-07	205	Billet à	0.75	parterre
1686-11-08	11	Billet à	3	première loge
1686-11-08	42	Billet à	1.5	autre
1686-11-08	19	Billet à	1	autre
1686-11-08	266	Billet à	0.75	parterre
1686-11-09	37	Billet à	3	première loge
1686-11-09	30	Billet à	1.5	autre
1686-11-09	8	Billet à	1	autre
1686-11-09	164	Billet à	0.75	parterre
1686-11-10	23	Billet à	3	première loge
1686-11-10	57	Billet à	1.5	autre
1686-11-10	20	Billet à	1	autre
1686-11-10	216	Billet à	0.75	parterre
1686-11-11	113	Billet à	3	première loge
1686-11-11	159	Billet à	1.5	autre
1686-11-11	85	Billet à	1	autre
1686-11-11	466	Billet à	0.75	parterre
1686-11-11	1	Irregular Receipts	6	autre
1686-11-12	37	Billet à	3	première loge
1686-11-12	66	Billet à	1.5	autre
1686-11-12	7	Billet à	1	autre
1686-11-12	309	Billet à	0.75	parterre
1686-11-13	45	Billet à	3	première loge
1686-11-13	49	Billet à	1.5	autre
1686-11-13	1	Billet à	1	autre
1686-11-13	194	Billet à	0.75	parterre
1686-11-14	107	Billet à	3	première loge
1686-11-14	97	Billet à	1.5	autre
1686-11-14	14	Billet à	1	autre
1686-11-14	344	Billet à	0.75	parterre
1686-11-15	25	Billet à	3	première loge
1686-11-15	43	Billet à	1.5	autre
1686-11-15	6	Billet à	1	autre
1686-11-15	308	Billet à	0.75	parterre
1686-11-16	77	Billet à	3	première loge
1686-11-16	82	Billet à	1.5	autre
1686-11-16	13	Billet à	1	autre
1686-11-16	349	Billet à	0.75	parterre
1686-11-17	65	Billet à	5.75	première loge
1686-11-17	51	Billet à	3	autre
1686-11-17	5	Billet à	1.5	autre
1686-11-17	112	Billet à	1.5	parterre
1686-11-18	12	Billet à	3	première loge
1686-11-18	30	Billet à	1.5	autre
1686-11-18	14	Billet à	1	autre
1686-11-18	226	Billet à	0.75	parterre
1686-11-19	8	Billet à	3	première loge
1686-11-19	20	Billet à	1.5	autre
1686-11-19	5	Billet à	1	autre
1686-11-19	99	Billet à	0.75	parterre
1686-11-20	6	Billet à	3	première loge
1686-11-20	27	Billet à	1.5	autre
1686-11-20	4	Billet à	1	autre
1686-11-20	124	Billet à	0.75	parterre
1686-11-21	30	Billet à	5.75	première loge
1686-11-21	30	Billet à	3	autre
1686-11-21	9	Billet à	1.5	autre
1686-11-21	118	Billet à	1.5	parterre
1686-11-21	1	Irregular Receipts	0.45	autre
1686-11-23	56	Billet à	3	première loge
1686-11-23	53	Billet à	1.5	autre
1686-11-23	15	Billet à	1	autre
1686-11-23	293	Billet à	0.75	parterre
1686-11-24	66	Billet à	3	première loge
1686-11-24	186	Billet à	1.5	autre
1686-11-24	74	Billet à	1	autre
1686-11-24	496	Billet à	0.75	parterre
1686-11-24	1	Irregular Receipts	4.5	autre
1686-11-25	76	Billet à	3	première loge
1686-11-25	115	Billet à	1.5	autre
1686-11-25	36	Billet à	1	autre
1686-11-25	396	Billet à	0.75	parterre
1686-11-26	31	Billet à	3	première loge
1686-11-26	63	Billet à	1.5	autre
1686-11-26	22	Billet à	1	autre
1686-11-26	331	Billet à	0.75	parterre
1686-11-27	54	Billet à	3	première loge
1686-11-27	86	Billet à	1.5	autre
1686-11-27	12	Billet à	1	autre
1686-11-27	188	Billet à	0.75	parterre
1686-11-28	53	Billet à	3	première loge
1686-11-28	53	Billet à	1.5	autre
1686-11-28	3	Billet à	1	autre
1686-11-28	278	Billet à	0.75	parterre
1686-11-29	40	Billet à	3	première loge
1686-11-29	24	Billet à	1.5	autre
1686-11-29	11	Billet à	1	autre
1686-11-29	157	Billet à	0.75	parterre
1686-11-30	59	Billet à	3	première loge
1686-11-30	105	Billet à	1.5	autre
1686-11-30	23	Billet à	1	autre
1686-11-30	394	Billet à	0.75	parterre
1686-12-01	37	Billet à	3	première loge
1686-12-01	60	Billet à	1.5	autre
1686-12-01	11	Billet à	1	autre
1686-12-01	280	Billet à	0.75	parterre
1686-12-02	63	Billet à	3	première loge
1686-12-02	84	Billet à	1.5	autre
1686-12-02	6	Billet à	1	autre
1686-12-02	218	Billet à	0.75	parterre
1686-12-02	1	Irregular Receipts	12	autre
1686-12-03	30	Billet à	3	première loge
1686-12-03	44	Billet à	1.5	autre
1686-12-03	1	Billet à	1	autre
1686-12-03	174	Billet à	0.75	parterre
1686-12-04	45	Billet à	3	première loge
1686-12-04	45	Billet à	1.5	autre
1686-12-04	12	Billet à	1	autre
1686-12-04	310	Billet à	0.75	parterre
1686-12-05	67	Billet à	3	première loge
1686-12-05	88	Billet à	1.5	autre
1686-12-05	12	Billet à	1	autre
1686-12-05	267	Billet à	0.75	parterre
1686-12-06	82	Billet à	5.75	première loge
1686-12-06	92	Billet à	3	autre
1686-12-06	60	Billet à	1.5	autre
1686-12-06	391	Billet à	1.5	parterre
1686-12-07	112	Billet à	3	première loge
1686-12-07	110	Billet à	1.5	autre
1686-12-07	25	Billet à	1	autre
1686-12-07	336	Billet à	0.75	parterre
1686-12-08	46	Billet à	5.75	première loge
1686-12-08	60	Billet à	3	autre
1686-12-08	35	Billet à	1.5	autre
1686-12-08	121	Billet à	1.5	parterre
1686-12-10	35	Billet à	3	première loge
1686-12-10	26	Billet à	1.5	autre
1686-12-10	21	Billet à	1	autre
1686-12-10	208	Billet à	0.75	parterre
1686-12-11	22	Billet à	5.75	première loge
1686-12-11	47	Billet à	3	autre
1686-12-11	6	Billet à	1.5	autre
1686-12-11	118	Billet à	1.5	parterre
1686-12-12	75	Billet à	3	première loge
1686-12-12	123	Billet à	1.5	autre
1686-12-12	62	Billet à	1	autre
1686-12-12	457	Billet à	0.75	parterre
1686-12-13	16	Billet à	3	première loge
1686-12-13	17	Billet à	1.5	autre
1686-12-13	107	Billet à	0.75	parterre
1686-12-14	31	Billet à	3	première loge
1686-12-14	50	Billet à	1.5	autre
1686-12-14	13	Billet à	1	autre
1686-12-14	297	Billet à	0.75	parterre
1686-12-15	112	Billet à	3	première loge
1686-12-15	180	Billet à	1.5	autre
1686-12-15	50	Billet à	1	autre
1686-12-15	462	Billet à	0.75	parterre
1686-12-16	37	Billet à	3	première loge
1686-12-16	92	Billet à	1.5	autre
1686-12-16	29	Billet à	1	autre
1686-12-16	368	Billet à	0.75	parterre
1686-12-17	20	Billet à	3	première loge
1686-12-17	48	Billet à	1.5	autre
1686-12-17	3	Billet à	1	autre
1686-12-17	118	Billet à	0.75	parterre
1686-12-18	25	Billet à	3	première loge
1686-12-18	59	Billet à	1.5	autre
1686-12-18	7	Billet à	1	autre
1686-12-18	227	Billet à	0.75	parterre
1686-12-19	91	Billet à	3	première loge
1686-12-19	121	Billet à	1.5	autre
1686-12-19	53	Billet à	1	autre
1686-12-19	450	Billet à	0.75	parterre
1686-12-20	39	Billet à	3	première loge
1686-12-20	54	Billet à	1.5	autre
1686-12-20	21	Billet à	1	autre
1686-12-20	239	Billet à	0.75	parterre
1686-12-21	146	Billet à	3	première loge
1686-12-21	210	Billet à	1.5	autre
1686-12-21	76	Billet à	1	autre
1686-12-21	506	Billet à	0.75	parterre
1686-12-22	45	Billet à	3	première loge
1686-12-22	168	Billet à	1.5	autre
1686-12-22	37	Billet à	1	autre
1686-12-22	421	Billet à	0.75	parterre
1686-12-23	33	Billet à	3	première loge
1686-12-23	41	Billet à	1.5	autre
1686-12-23	8	Billet à	1	autre
1686-12-23	144	Billet à	0.75	parterre
1686-12-26	140	Billet à	5.5	première loge
1686-12-26	119	Billet à	3	autre
1686-12-26	32	Billet à	1.5	autre
1686-12-26	281	Billet à	1.5	parterre
1686-12-26	5	Irregular Receipts 2	44	autre
1686-12-26	1	Irregular Receipts	33	autre
1686-12-27	55	Billet à	3	première loge
1686-12-27	115	Billet à	1.5	autre
1686-12-27	35	Billet à	1	autre
1686-12-27	299	Billet à	0.75	parterre
1686-12-28	167	Billet à	5.5	première loge
1686-12-28	103	Billet à	3	autre
1686-12-28	41	Billet à	1.5	autre
1686-12-28	330	Billet à	1.5	parterre
1686-12-28	1	Irregular Receipts	33	autre
1686-12-28	5	Irregular Receipts 2	44	autre
1686-12-28	2	Irregular Receipts 3	24	autre
1686-12-29	86	Billet à	5.75	première loge
1686-12-29	93	Billet à	3	autre
1686-12-29	17	Billet à	1.5	autre
1686-12-29	183	Billet à	1.5	parterre
1686-12-29	2	Irregular Receipts 2	46	autre
1686-12-30	42	Billet à	3	première loge
1686-12-30	35	Billet à	1.5	autre
1686-12-30	7	Billet à	1	autre
1686-12-30	176	Billet à	0.75	parterre
1686-12-31	68	Billet à	5.5	première loge
1686-12-31	29	Billet à	3	autre
1686-12-31	10	Billet à	1.5	autre
1686-12-31	123	Billet à	1.5	parterre
1687-01-01	62	Billet à	5.5	première loge
1687-01-01	78	Billet à	3	autre
1687-01-01	20	Billet à	1.5	autre
1687-01-01	170	Billet à	1.5	parterre
1687-01-01	1	Irregular Receipts	11.5	autre
1687-01-02	84	Billet à	3	première loge
1687-01-02	65	Billet à	1.5	autre
1687-01-02	18	Billet à	1	autre
1687-01-02	335	Billet à	0.75	parterre
1687-01-03	45	Billet à	5.75	première loge
1687-01-03	63	Billet à	3	autre
1687-01-03	16	Billet à	1.5	autre
1687-01-03	136	Billet à	1.5	parterre
1687-01-04	27	Billet à	3	première loge
1687-01-04	58	Billet à	1.5	autre
1687-01-04	4	Billet à	1	autre
1687-01-04	153	Billet à	0.75	parterre
1687-01-05	54	Billet à	5.75	première loge
1687-01-05	41	Billet à	3	autre
1687-01-05	13	Billet à	1.5	autre
1687-01-05	111	Billet à	1.5	parterre
1687-01-06	123	Billet à	3	première loge
1687-01-06	144	Billet à	1.5	autre
1687-01-06	75	Billet à	1	autre
1687-01-06	492	Billet à	0.75	parterre
1687-01-06	1	Irregular Receipts	8.75	autre
1687-01-07	124	Billet à	3	première loge
1687-01-07	225	Billet à	1.5	autre
1687-01-07	80	Billet à	1	autre
1687-01-07	516	Billet à	0.75	parterre
1687-01-08	48	Billet à	3	première loge
1687-01-08	56	Billet à	1.5	autre
1687-01-08	7	Billet à	1	autre
1687-01-08	209	Billet à	0.75	parterre
1687-01-09	173	Billet à	3	première loge
1687-01-09	243	Billet à	1.5	autre
1687-01-09	74	Billet à	1	autre
1687-01-09	530	Billet à	0.75	parterre
1687-01-10	38	Billet à	3	première loge
1687-01-10	103	Billet à	1.5	autre
1687-01-10	28	Billet à	1	autre
1687-01-10	389	Billet à	0.75	parterre
1687-01-11	66	Billet à	3	première loge
1687-01-11	95	Billet à	1.5	autre
1687-01-11	5	Billet à	1	autre
1687-01-11	263	Billet à	0.75	parterre
1687-01-12	215	Billet à	3	première loge
1687-01-12	239	Billet à	1.5	autre
1687-01-12	105	Billet à	1	autre
1687-01-12	559	Billet à	0.75	parterre
1687-01-13	97	Billet à	3	première loge
1687-01-13	228	Billet à	1.5	autre
1687-01-13	106	Billet à	1	autre
1687-01-13	499	Billet à	0.75	parterre
1687-01-14	76	Billet à	3	première loge
1687-01-14	46	Billet à	1.5	autre
1687-01-14	8	Billet à	1	autre
1687-01-14	226	Billet à	0.75	parterre
1687-01-14	1	Irregular Receipts	6	autre
1687-01-15	196	Billet à	3	première loge
1687-01-15	250	Billet à	1.5	autre
1687-01-15	50	Billet à	1	autre
1687-01-15	484	Billet à	0.75	parterre
1687-01-16	125	Billet à	3	première loge
1687-01-16	200	Billet à	1.5	autre
1687-01-16	107	Billet à	1	autre
1687-01-16	496	Billet à	0.75	parterre
1687-01-17	44	Billet à	3	première loge
1687-01-17	69	Billet à	1.5	autre
1687-01-17	5	Billet à	1	autre
1687-01-17	237	Billet à	0.75	parterre
1687-01-18	152	Billet à	3	première loge
1687-01-18	194	Billet à	1.5	autre
1687-01-18	35	Billet à	1	autre
1687-01-18	465	Billet à	0.75	parterre
1687-01-19	69	Billet à	3	première loge
1687-01-19	157	Billet à	1.5	autre
1687-01-19	39	Billet à	1	autre
1687-01-19	385	Billet à	0.75	parterre
1687-01-20	125	Billet à	3	première loge
1687-01-20	142	Billet à	1.5	autre
1687-01-20	30	Billet à	1	autre
1687-01-20	418	Billet à	0.75	parterre
1687-01-21	45	Billet à	3	première loge
1687-01-21	41	Billet à	1.5	autre
1687-01-21	7	Billet à	1	autre
1687-01-21	116	Billet à	0.75	parterre
1687-01-22	118	Billet à	3	première loge
1687-01-22	190	Billet à	1.5	autre
1687-01-22	29	Billet à	1	autre
1687-01-22	432	Billet à	0.75	parterre
1687-01-22	1	Irregular Receipts 2	34.5	autre
1687-01-23	69	Billet à	3	première loge
1687-01-23	103	Billet à	1.5	autre
1687-01-23	23	Billet à	1	autre
1687-01-23	338	Billet à	0.75	parterre
1687-01-24	76	Billet à	3	première loge
1687-01-24	133	Billet à	1.5	autre
1687-01-24	21	Billet à	1	autre
1687-01-24	376	Billet à	0.75	parterre
1687-01-25	66	Billet à	3	première loge
1687-01-25	100	Billet à	1.5	autre
1687-01-25	11	Billet à	1	autre
1687-01-25	179	Billet à	0.75	parterre
1687-01-26	134	Billet à	3	première loge
1687-01-26	240	Billet à	1.5	autre
1687-01-26	53	Billet à	1	autre
1687-01-26	492	Billet à	0.75	parterre
1687-01-26	1	Irregular Receipts	6.65	autre
1687-01-27	70	Billet à	3	première loge
1687-01-27	120	Billet à	1.5	autre
1687-01-27	30	Billet à	1	autre
1687-01-27	342	Billet à	0.75	parterre
1687-01-27	1	Irregular Receipts 2	34.5	autre
1687-01-28	48	Billet à	3	première loge
1687-01-28	90	Billet à	1.5	autre
1687-01-28	21	Billet à	1	autre
1687-01-28	331	Billet à	0.75	parterre
1687-01-29	62	Billet à	5.75	première loge
1687-01-29	26	Billet à	3	autre
1687-01-29	19	Billet à	1.5	autre
1687-01-29	181	Billet à	1.5	parterre
1687-01-31	62	Billet à	5.75	première loge
1687-01-31	45	Billet à	3	autre
1687-01-31	8	Billet à	1.5	autre
1687-01-31	63	Billet à	1.5	parterre
1687-01-31	2	Irregular Receipts 2	46	autre
1687-02-01	95	Billet à	3	première loge
1687-02-01	128	Billet à	1.5	autre
1687-02-01	32	Billet à	1	autre
1687-02-01	298	Billet à	0.75	parterre
1687-02-03	10	Billet à	3	première loge
1687-02-03	176	Billet à	3	première loge
1687-02-03	60	Billet à	1.5	autre
1687-02-03	176	Billet à	1.5	autre
1687-02-03	4	Billet à	1	autre
1687-02-03	29	Billet à	1	autre
1687-02-03	156	Billet à	0.75	parterre
1687-02-03	378	Billet à	0.75	parterre
1687-02-03	1	Irregular Receipts 2	34.5	autre
1687-02-04	107	Billet à	5.75	première loge
1687-02-04	52	Billet à	3	autre
1687-02-04	8	Billet à	1.5	autre
1687-02-04	95	Billet à	1.5	parterre
1687-02-04	2	Irregular Receipts 2	46	autre
1687-02-05	158	Billet à	3	première loge
1687-02-05	183	Billet à	1.5	autre
1687-02-05	18	Billet à	1	autre
1687-02-05	392	Billet à	0.75	parterre
1687-02-05	1	Irregular Receipts	34.5	autre
1687-02-05	1	Irregular Receipts 3	12	autre
1687-02-07	123	Billet à	3	première loge
1687-02-07	182	Billet à	1.5	autre
1687-02-07	23	Billet à	1	autre
1687-02-07	296	Billet à	0.75	parterre
1687-02-08	95	Billet à	5.75	première loge
1687-02-08	74	Billet à	3	autre
1687-02-08	8	Billet à	1.5	autre
1687-02-08	107	Billet à	1.5	parterre
1687-02-08	1	Irregular Receipts 2	44	autre
1687-02-09	205	Billet à	3	première loge
1687-02-09	248	Billet à	1.5	autre
1687-02-09	72	Billet à	1	autre
1687-02-09	448	Billet à	0.75	parterre
1687-02-09	2	Irregular Receipts 2	32.25	autre
1687-02-10	92	Billet à	3	première loge
1687-02-10	163	Billet à	1.5	autre
1687-02-10	34	Billet à	1	autre
1687-02-10	408	Billet à	0.75	parterre
1687-02-10	1	Irregular Receipts 2	46	autre
1687-02-11	178	Billet à	5.75	première loge
1687-02-11	115	Billet à	3	autre
1687-02-11	48	Billet à	1.5	autre
1687-02-11	152	Billet à	1.5	parterre
1687-02-11	2	Irregular Receipts 2	46	autre
1687-02-12	59	Billet à	3	première loge
1687-02-12	68	Billet à	1.5	autre
1687-02-12	14	Billet à	1	autre
1687-02-12	370	Billet à	0.75	parterre
1687-02-13	8	Billet à	3	première loge
1687-02-13	43	Billet à	1.5	autre
1687-02-13	8	Billet à	1	autre
1687-02-13	124	Billet à	0.75	parterre
1687-02-13	1	Irregular Receipts 2	34.5	autre
1687-02-14	119	Billet à	3	première loge
1687-02-14	104	Billet à	1.5	autre
1687-02-14	21	Billet à	1	autre
1687-02-14	301	Billet à	0.75	parterre
1687-02-14	2	Irregular Receipts	12	autre
1687-02-14	1	Irregular Receipts 2	34.5	autre
1687-02-15	64	Billet à	3	première loge
1687-02-15	84	Billet à	1.5	autre
1687-02-15	26	Billet à	1	autre
1687-02-15	416	Billet à	0.75	parterre
1687-02-16	56	Billet à	5.75	première loge
1687-02-16	70	Billet à	3	autre
1687-02-16	23	Billet à	1.5	autre
1687-02-16	141	Billet à	1.5	parterre
1687-02-17	77	Billet à	3	première loge
1687-02-17	150	Billet à	1.5	autre
1687-02-17	34	Billet à	1	autre
1687-02-17	307	Billet à	0.75	parterre
1687-02-18	34	Billet à	5.75	première loge
1687-02-18	24	Billet à	3	autre
1687-02-18	4	Billet à	1.5	autre
1687-02-18	85	Billet à	1.5	parterre
1687-02-19	103	Billet à	3	première loge
1687-02-19	141	Billet à	1.5	autre
1687-02-19	27	Billet à	1	autre
1687-02-19	389	Billet à	0.75	parterre
1687-02-20	54	Billet à	3	première loge
1687-02-20	68	Billet à	1.5	autre
1687-02-20	12	Billet à	1	autre
1687-02-20	255	Billet à	0.75	parterre
1687-02-21	172	Billet à	3	première loge
1687-02-21	158	Billet à	1.5	autre
1687-02-21	62	Billet à	1	autre
1687-02-21	491	Billet à	0.75	parterre
1687-02-21	2	Irregular Receipts 2	12	autre
1687-02-22	83	Billet à	3	première loge
1687-02-22	109	Billet à	1.5	autre
1687-02-22	21	Billet à	1	autre
1687-02-22	357	Billet à	0.75	parterre
1687-02-23	183	Billet à	3	première loge
1687-02-23	240	Billet à	1.5	autre
1687-02-23	70	Billet à	1	autre
1687-02-23	483	Billet à	0.75	parterre
1687-02-24	195	Billet à	3	première loge
1687-02-24	254	Billet à	1.5	autre
1687-02-24	72	Billet à	1	autre
1687-02-24	494	Billet à	0.75	parterre
1687-02-25	41	Billet à	3	première loge
1687-02-25	36	Billet à	1.5	autre
1687-02-25	6	Billet à	1	autre
1687-02-25	237	Billet à	0.75	parterre
1687-02-26	60	Billet à	3	première loge
1687-02-26	76	Billet à	1.5	autre
1687-02-26	13	Billet à	1	autre
1687-02-26	217	Billet à	0.75	parterre
1687-02-27	25	Billet à	3	première loge
1687-02-27	58	Billet à	1.5	autre
1687-02-27	13	Billet à	1	autre
1687-02-27	204	Billet à	0.75	parterre
1687-02-28	169	Billet à	3	première loge
1687-02-28	211	Billet à	1.5	autre
1687-02-28	30	Billet à	1	autre
1687-02-28	406	Billet à	0.75	parterre
1687-03-01	79	Billet à	3	première loge
1687-03-01	62	Billet à	1.5	autre
1687-03-01	13	Billet à	1	autre
1687-03-01	304	Billet à	0.75	parterre
1687-03-02	130	Billet à	3	première loge
1687-03-02	140	Billet à	1.5	autre
1687-03-02	44	Billet à	1	autre
1687-03-02	454	Billet à	0.75	parterre
1687-03-03	41	Billet à	3	première loge
1687-03-03	50	Billet à	1.5	autre
1687-03-03	12	Billet à	1	autre
1687-03-03	264	Billet à	0.75	parterre
1687-03-04	99	Billet à	3	première loge
1687-03-04	91	Billet à	1.5	autre
1687-03-04	15	Billet à	1	autre
1687-03-04	324	Billet à	0.75	parterre
1687-03-04	1	Irregular Receipts 2	34.5	autre
1687-03-05	86	Billet à	3	première loge
1687-03-05	88	Billet à	1.5	autre
1687-03-05	9	Billet à	1	autre
1687-03-05	145	Billet à	0.75	parterre
1687-03-06	65	Billet à	3	première loge
1687-03-06	142	Billet à	1.5	autre
1687-03-06	15	Billet à	1	autre
1687-03-06	337	Billet à	0.75	parterre
1687-03-07	71	Billet à	3	première loge
1687-03-07	104	Billet à	1.5	autre
1687-03-07	11	Billet à	1	autre
1687-03-07	189	Billet à	0.75	parterre
1687-03-08	47	Billet à	3	première loge
1687-03-08	34	Billet à	1.5	autre
1687-03-08	3	Billet à	1	autre
1687-03-08	132	Billet à	0.75	parterre
1687-03-09	117	Billet à	3	première loge
1687-03-09	164	Billet à	1.5	autre
1687-03-09	21	Billet à	1	autre
1687-03-09	317	Billet à	0.75	parterre
1687-03-09	1	Irregular Receipts 2	34.5	autre
1687-03-10	54	Billet à	3	première loge
1687-03-10	89	Billet à	1.5	autre
1687-03-10	9	Billet à	1	autre
1687-03-10	251	Billet à	0.75	parterre
1687-03-10	1	Irregular Receipts 2	34.5	autre
1687-03-11	49	Billet à	3	première loge
1687-03-11	45	Billet à	1.5	autre
1687-03-11	12	Billet à	1	autre
1687-03-11	149	Billet à	0.75	parterre
1687-03-12	135	Billet à	3	première loge
1687-03-12	123	Billet à	1.5	autre
1687-03-12	47	Billet à	1	autre
1687-03-12	455	Billet à	0.75	parterre
1687-03-13	22	Billet à	3	première loge
1687-03-13	26	Billet à	1.5	autre
1687-03-13	8	Billet à	1	autre
1687-03-13	175	Billet à	0.75	parterre
1687-03-14	40	Billet à	3	première loge
1687-03-14	54	Billet à	1.5	autre
1687-03-14	5	Billet à	1	autre
1687-03-14	140	Billet à	0.75	parterre
1687-03-15	94	Billet à	3	première loge
1687-03-15	161	Billet à	1.5	autre
1687-03-15	30	Billet à	1	autre
1687-03-15	382	Billet à	0.75	parterre
1687-03-16	87	Billet à	5.75	première loge
1687-03-16	83	Billet à	3	autre
1687-03-16	14	Billet à	1.5	autre
1687-03-16	151	Billet à	1.5	parterre
1687-03-16	1	Irregular Receipts 2	46	autre
1687-03-17	60	Billet à	3	première loge
1687-03-17	82	Billet à	1.5	autre
1687-03-17	15	Billet à	1	autre
1687-03-17	256	Billet à	0.75	parterre
1687-04-08	43	Billet à	3	première loge
1687-04-08	63	Billet à	1.5	autre
1687-04-08	7	Billet à	1	autre
1687-04-08	248	Billet à	0.75	parterre
1687-04-09	34	Billet à	3	première loge
1687-04-09	59	Billet à	1.5	autre
1687-04-09	10	Billet à	1	autre
1687-04-09	242	Billet à	0.75	parterre
1687-04-10	34	Billet à	3	première loge
1687-04-10	63	Billet à	1.5	autre
1687-04-10	6	Billet à	1	autre
1687-04-10	287	Billet à	0.75	parterre
