date	author	title	ordering	register_num	receipts	representation	signatory	ouverture	cloture	free_access	firstrun	firstrun_perfnum	reprise	reprise_perfnum	newactor	actorrole	debut	ex_attendance	ex_representation	ex_place	image_volume	image_page
1790-01-27	Chamfort (Sébastien-Roch-Nicolas de)	Jeune indienne (La)	2	27		253	Bellemont	f	f	f	f		f		""	""	f	MM. les Premiers Gentilshommes de la Chambre	pour les pauvres	""	155	511
1790-01-28	Voltaire (François-Marie Arouet dit)	Zaïre	1	28		254	Bellemont	f	f	f	f		f		""	""		""	""	""	155	513
1790-01-28	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	28		254	Bellemont	f	f	t	t	8	f		""	""		""	""	""	155	513
1790-01-29	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	1	29		255	Bellemont	f	f	f	f		f		""	""		""	""	""	155	515
1790-01-29	Palaprat (Jean de)	Grondeur (Le)	2	29		255	Bellemont	f	f	f	f		f		""	""		""	""	""	155	515
1790-01-29	La Font (Joseph de)	Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.)	3	29		255	Bellemont	f	f	f	f		f		""	""		""	""	""	155	515
1790-01-30	Belloy (Pierre Laurent de)	Gabrielle de Vergy	1	30		256	Bellemont	f	f	f	f		f		""	""		""	""	""	155	517
1790-01-30	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	30		256	Bellemont	f	f	t	t	10	f		""	""		""	""	""	155	517
1790-01-31	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	31		257	Bellemont	f	f	t	t	4	f		""	""		""	""	""	155	519
1790-01-31	Collé (Charles)	Partie de chasse de Henri IV (La)	2	31		257	Bellemont	f	f	f	f		f		""	""		""	""	""	155	519
1790-02-01	Voltaire (François-Marie Arouet dit)	Alzire ou les Américains	1	1		258	Bellemont	f	f	f	f		f		""	""		""	""	""	155	521
1790-02-01	Vaure (Jacques du) 	Le Faux savant ou l'Amant précepteur 	2	1		258	Bellemont	f	f	f	f		f		""	""		""	""	""	155	521
1790-02-03	Racine (Jean)	Bérénice	1	2		259	Bellemont	f	f	f	f		f		""	""		""	""	""	155	523
1790-02-03	Du Fresny (Charles)	Mariage fait et rompu (Le)	2	2		259	Bellemont	f	f	f	f		f		""	""		""	""	""	155	523
1790-02-04	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	3		260	Bellemont	f	f	f	f		f		""	""		""	""	""	155	525
1790-02-04	Beaumarchais (Pierre-Augustin Caron de)	Barbier de Séville ou la Précaution inutile (Le)	2	3		260	Bellemont	f	f	f	f		f		""	""		""	""	""	155	525
1790-02-05	Collin d'Harleville (Jean-François)	Optimiste ou l'Homme content de tout (L')	1	4		261	Bellemont	f	f	f	f		f		""	""		""	""	""	155	527
1790-02-05	Legrand (Marc-Antoine)	Nouveauté (La)	2	4		261	Bellemont	f	f	f	f		f		""	""		""	""	""	155	527
1790-02-06	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	5		262	Bellemont	f	f	t	t	7	f		""	""		""	""	""	155	529
1790-02-06	Dancourt (Florent Carton dit)	Galant jardinier (Le)	2	5		262	Bellemont	f	f	f	f		f		""	""		""	""	""	155	529
1790-02-07	Longepierre (Hilaire-Bernard de)	Médée ou Médée et Jason	1	6		263	Bellemont	f	f	f	f		f		""	""		""	""	""	155	531
1790-02-07	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	6		263	Bellemont	f	f	t	t	11	f		""	""		""	""	""	155	531
1790-02-08	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	7		264	Bellemont	f	f	t	t	27	f		""	""		""	""	""	155	534
1790-02-08	Legrand (Marc-Antoine)	Famille extravagante (La)	2	7		264	Bellemont	f	f	f	f		f		""	""		""	""	""	155	534
1790-02-09	Molière (Jean-Baptiste Poquelin dit)	Avare (L')	1	8		265	Bellemont	f	f	f	f		f		""	""		""	""	""	155	535
1790-02-09	Brueys (David-Augustin de)	Avocat Patelin (L')	2	8		265	Bellemont	f	f	f	f		f		""	""		""	""	""	155	535
1790-02-10	Molière (Jean-Baptiste Poquelin dit)	Amphitryon	1	9		266	Bellemont	f	f	f	f		f		""	""		""	""	""	155	537
1790-02-10	Boursault (Edme)	Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)	2	9		266	Bellemont	f	f	f	f		f		""	""		""	""	""	155	537
1790-02-11	André-Murville (Pierre-Nicolas)	Souper magique ou les Deux siècles (Le)	1	10		267	Bellemont	f	f	t	t	1	f		""	""		""	""	""	155	539
1790-02-11	Beaumarchais (Pierre-Augustin Caron de)	Barbier de Séville ou la Précaution inutile (Le)	2	10		267	Bellemont	f	f	f	f		f		""	""		""	""	""	155	539
1790-02-12	Ronsin (Charles-Philippe)	Louis XII, Père du peuple	1	11		268	Bellemont	f	f	t	t	1	f		""	""		""	""	""	155	541
1790-02-12	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	11		268	Bellemont	f	f	f	f		f		""	""		""	""	""	155	541
1790-02-13	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	12		269	Bellemont	f	f	t	t	5	f		""	""		""	""	""	155	543
1790-02-13	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	12		269	Bellemont	f	f	t	t	12	f		""	""		""	""	""	155	543
1790-02-14	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	13		270	Bellemont	f	f	t	t	8	f		""	""		""	""	""	155	545
1790-02-14	Beaumarchais (Pierre-Augustin Caron de)	Barbier de Séville ou la Précaution inutile (Le)	2	13		270	Bellemont	f	f	f	f		f		""	""		""	""	""	155	545
1790-02-15	Molière (Jean-Baptiste Poquelin dit)	Bourgeois gentilhomme (Le)	1	14		271	Bellemont	f	f	f	f		f		""	""	f	""	""	""	155	547
1790-02-16	La Harpe (Jean François de)	Philoctète	1	15		272	Bellemont	f	f	f	f		f		""	""		""	""	""	155	549
1790-02-16	Manteufel (Ernest de)	Auguste et Théodore ou les Deux pages	2	15		272	Bellemont	f	f	f	f		f		""	""		""	""	""	155	549
1790-02-17	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	16		273	Bellemont	f	f	t	t	28	f		""	""		""	""	""	155	551
1790-02-17	Regnard (Jean-François)	Folies amoureuses (Les)	2	16		273	Bellemont	f	f	f	f		f		""	""		""	""	""	155	551
1790-02-18	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	17		274	Bellemont	f	f	f	f		f		""	""		""	""	""	155	553
1790-02-19	André-Murville (Pierre-Nicolas)	Souper magique ou les Deux siècles (Le)	1	18		275	Bellemont	f	f	t	t	2	f		""	""		""	""	""	155	555
1790-02-19	La Harpe (Jean François de)	Philoctète	2	18		275	Bellemont	f	f	f	f		f		""	""		""	""	""	155	555
1790-02-20	Racine (Jean)	Bérénice	1	19		276	Bellemont	f	f	f	f		f		""	""		""	""	""	155	557
1790-02-20	Manteufel (Ernest de)	Auguste et Théodore ou les Deux pages	2	19		276	Bellemont	f	f	f	f		f		""	""		""	""	""	155	557
1790-02-21	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	1	20		277	Bellemont	f	f	t	t	13	f		""	""		""	""	""	155	559
1790-02-21	Corneille (Pierre)	Rodogune ou Rodogune, princesse des Parthes	2	20		277	Bellemont	f	f	f	f		f		""	""		""	""	""	155	559
1790-02-22	Fabre d'Églantine (Philippe-François-Nazaire)	Philinte de Molière ou la Suite du Misanthrope (Le)	1	21		278	Bellemont	f	f	t	t	1	f		""	""		""	""	""	155	561
1790-02-22	Dancourt (Florent Carton dit)	Tuteur amoureux (Le) ou Le Tuteur	2	21		278	Bellemont	f	f	f	f		f		""	""		""	""	""	155	561
1790-02-23	Dezède (Nicolas)	Trois noces (Les)	1	22		279	Bellemont	f	f	t	t	1	f		""	""		""	""	""	155	563
1790-02-23	Voltaire (François-Marie Arouet dit)	Alzire ou les Américains	2	22		279	Bellemont	f	f	f	f		f		""	""		""	""	""	155	563
1790-02-24	Dezède (Nicolas)	Trois noces (Les)	1	23		280	Bellemont	f	f	t	t	2	f		""	""		""	""	""	155	565
1790-02-24	Racine (Jean)	Andromaque	2	23		280	Bellemont	f	f	f	f		f		""	""		""	""	""	155	565
1790-02-25	Fabre d'Églantine (Philippe-François-Nazaire)	Philinte de Molière ou la Suite du Misanthrope (Le)	1	24		281	Bellemont	f	f	t	t	2	f		""	""		""	""	""	155	567
1790-02-25	Molière (Jean-Baptiste Poquelin dit)	Comtesse d'Escarbagnas (La)	2	24		281	Bellemont	f	f	f	f		f		""	""		""	""	""	155	567
1790-02-26	Molière (Jean-Baptiste Poquelin dit)	Amphitryon	1	25		282	Bellemont	f	f	f	f		f		""	""		""	""	""	155	569
1790-02-26	Du Fresny (Charles)	Mariage fait et rompu (Le)	2	25		282	Bellemont	f	f	f	f		f		""	""		""	""	""	155	569
1790-02-27	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	26		283	Bellemont	f	f	t	t	6	f		""	""		""	""	""	155	571
1790-02-27	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	26		283	Bellemont	f	f	t	t	14	f		""	""		""	""	""	155	571
1790-02-28	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	27		284	Bellemont	f	f	t	t	29	f		""	""		""	""	""	155	573
1790-02-28	Rochon de Chabannes (Marc-Antoine-Jacques)	Heureusement	2	27		284	Bellemont	f	f	f	f		f		""	""		""	""	""	155	573
1790-03-01	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	1		285	La Rochelle	f	f	t	t	9	f		""	""		""	""	""	155	575
1790-03-01	Goldoni (Carlo)	Bourru bienfaisant (Le)	2	1		285	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	575
1790-03-02	Molière (Jean-Baptiste Poquelin dit)	Avare (L')	1	2		286	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	577
1790-03-02	Molière (Jean-Baptiste Poquelin dit)	George Dandin ou le Mari confondu	2	2		286	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	577
1790-03-03	Fabre d'Églantine (Philippe-François-Nazaire)	Philinte de Molière ou la Suite du Misanthrope (Le)	1	3		287	La Rochelle	f	f	t	t	3	f		""	""		""	""	""	155	579
1790-03-03	Legrand (Marc-Antoine)	Nouveauté (La)	2	3		287	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	579
1790-03-04	Imbert (Barthélemy)	Marie de Brabant, reine de France	1	4		288	La Rochelle	f	f	t	t	7	f		""	""		""	""	""	155	581
1790-03-04	Palaprat (Jean de)	Grondeur (Le)	2	4		288	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	581
1790-03-05	Regnard (Jean-François)	Légataire universel (Le)	1	5		289	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	583
1790-03-05	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	5		289	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	583
1790-03-06	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	6		290	La Rochelle	f	f	t	t	30	f		""	""		""	""	""	155	585
1790-03-06	Du Fresny (Charles)	Esprit de contradiction (L')	2	6		290	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	585
1790-03-07	Imbert (Barthélemy)	Marie de Brabant, reine de France	1	7		291	La Rochelle	f	f	t	t	8	f		""	""		""	""	""	155	587
1790-03-07	Allainval (Léonor-Jean-Christine Soulas d')	École des bourgeois (L')	2	7		291	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	587
1790-03-08	Voltaire (François-Marie Arouet dit)	Zaïre	1	8		292	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	589
1790-03-08	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	8		292	La Rochelle	f	f	t	t	15	f		""	""		""	""	""	155	589
1790-03-09	Molière (Jean-Baptiste Poquelin dit)	Dépit amoureux (Le)	1	9		293	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	591
1790-03-09	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	2	9		293	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	591
1790-03-10	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	10		294	La Rochelle	f	f	t	t	7	f		""	""		""	""	""	155	593
1790-03-10	Collé (Charles)	Partie de chasse de Henri IV (La)	2	10		294	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	593
1790-03-11	Fabre d'Églantine (Philippe-François-Nazaire)	Philinte de Molière ou la Suite du Misanthrope (Le)	1	11		295	La Rochelle	f	f	t	t	4	f		""	""		""	""	""	155	595
1790-03-11	Molière (Jean-Baptiste Poquelin dit)	Fourberies de Scapin (Les)	2	11		295	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	595
1790-03-12	Molière (Jean-Baptiste Poquelin dit)	École des femmes (L')	1	12		296	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	597
1790-03-12	Racine (Jean)	Plaideurs (Les)	2	12		296	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	597
1790-03-13	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	13		297	La Rochelle	f	f	t	t	31	f		""	""		""	""	""	155	599
1790-03-13	Dancourt (Florent Carton dit)	Fête de village ou les Bourgeoises de qualité (La)	2	13		297	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	599
1790-03-14	Fabre d'Églantine (Philippe-François-Nazaire)	Philinte de Molière ou la Suite du Misanthrope (Le)	1	14		298	La Rochelle	f	f	t	t	5	f		""	""		""	""	""	155	601
1790-03-14	Destouches (Philippe Néricault dit)	Fausse Agnès ou le Poète campagnard (La)	2	14		298	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	601
1790-03-15	Corneille (Pierre)	Cid (Le)	1	15		299	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	604
1790-03-15	André-Murville (Pierre-Nicolas)	Souper magique ou les Deux siècles (Le)	2	15		299	La Rochelle	f	f	t	t	3	f		""	""		""	""	""	155	604
1790-03-16	Voltaire (François-Marie Arouet dit)	Fanatisme ou Mahomet le prophète (Le)	1	16		300	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	605
1790-03-16	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	16		300	La Rochelle	f	f	t	t	16	f		""	""		""	""	""	155	605
1790-03-17	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	17		301	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	607
1790-03-18	Fabre d'Églantine (Philippe-François-Nazaire)	Philinte de Molière ou la Suite du Misanthrope (Le)	1	18		302	La Rochelle	f	f	t	t	6	f		""	""		""	""	""	155	609
1790-03-18	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	2	18		302	La Rochelle	f	f	f	f		f		""	""		""	""	""	155	609
1790-03-19	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	19		302	La Rochelle	f	f	t	t	10	f		""	""		""	""	""	155	611
1790-03-19	Manteufel (Ernest de)	Auguste et Théodore ou les Deux pages	2	19		302	La Rochelle	f	f	t	t	32	f		""	""		""	""	""	155	611
1790-03-20	Voltaire (François-Marie Arouet dit)	Mérope	1	20		304	La Rochelle	f	t	f	f		f		""	""		""	""	""	155	614
1790-03-20	Sedaine (Michel-Jean)	Gageure imprévue (La)	2	20		304	La Rochelle	f	t	f	f		f		""	""		""	""	""	155	614
1790-04-15	Bièvre (François-Georges Maréchal, marquis de)	Séducteur (Le)	1	4		4	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	005
1790-04-15	Regnard (Jean-François)	Folies amoureuses (Les)	2	4		4	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	005
1790-04-16	Racine (Jean)	Britannicus	1	5		5	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	007
1790-04-16	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	2	5		5	Dorival	f	f	t	t	1	f		""	""	f	""	""	""	156	007
1790-04-17	Racine (Jean)	Bérénice	1	6		6	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	009
1790-04-17	Molière (Jean-Baptiste Poquelin dit)	George Dandin ou le Mari confondu	2	6		6	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	009
1790-04-18	Longepierre (Hilaire-Bernard de)	Médée ou Médée et Jason	1	7		7	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	011
1790-04-18	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	2	7		7	Dorival	f	f	t	t	2	f		""	""	f	""	""	""	156	011
1790-04-19	Voltaire (François-Marie Arouet dit)	Alzire ou les Américains	1	8		8	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	013
1790-04-19	Chamfort (Sébastien-Roch-Nicolas de)	Jeune indienne (La)	2	8		8	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	013
1790-04-20	Molière (Jean-Baptiste Poquelin dit)	Femmes savantes (Les)	1	9		9	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	015
1790-04-20	Hauteroche (Noël Lebreton, sieur de)	Crispin médecin	2	9		9	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	015
1790-04-21	Bièvre (François-Georges Maréchal, marquis de)	Séducteur (Le)	1	10		10	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	017
1790-04-21	Chamfort (Sébastien-Roch-Nicolas de)	Marchand de Smyrne (Le)	2	10		10	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	017
1790-04-22	Corneille (Pierre)	Cid (Le)	1	11		11	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	019
1790-04-22	Pont-de-Veyle (Antoine de Fériol, comte de)	Somnambule (Le)	2	11		11	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	019
1790-04-23	Longepierre (Hilaire-Bernard de)	Médée ou Médée et Jason	1	12		12	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	021
1790-04-23	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	2	12		12	Dorival	f	f	t	t	3	f		""	""	f	""	""	""	156	021
1790-04-24	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	13		13	Dorival	f	f	t	t	6	f		""	""	f	""	""	""	156	023
1790-04-24	Fagan (Barthélemy-Christophe)	Étourderie (L')	2	13		13	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	023
1790-04-25	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	1	14		14	Dorival	f	f	t	t	4	f		""	""	f	""	""	""	156	025
1790-04-25	Voltaire (François-Marie Arouet dit)	Mérope	2	14		14	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	025
1790-04-26	Fabre d'Églantine (Philippe-François-Nazaire)	Philinte de Molière ou la Suite du Misanthrope (Le)	1	15		15	Dorival	f	f	t	t	6	f		""	""	f	""	""	""	156	027
1790-04-26	Collé (Charles)	Partie de chasse de Henri IV (La)	2	15		15	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	027
1790-04-27	Regnard (Jean-François)	Légataire universel (Le)	1	16		16	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	029
1790-04-27	Du Fresny (Charles)	Esprit de contradiction (L')	2	16		16	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	029
1790-04-28	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	1	17		17	Dorival	f	f	t	t	5	f		""	""	f	""	""	""	156	031
1790-04-28	Rochon de Chabannes (Marc-Antoine-Jacques)	Jaloux (Le)	2	17		17	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	031
1790-04-29	Pieyre (Alexandre)	École des pères (L')	1	18		18	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	033
1790-04-29	Allainval (Léonor-Jean-Christine Soulas d')	École des bourgeois (L')	2	18		18	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	033
1790-04-30	Racine (Jean), Moreau (Jean-Baptiste)	Athalie	1	19		19	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	035
1790-04-30	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	2	19		19	Dorival	f	f	t	t	6	f		""	""	f	""	""	""	156	035
1790-05-01	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	1		20	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	037
1790-05-01	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	2	1		20	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	037
1790-05-02	Rochon de Chabannes (Marc-Antoine-Jacques)	Jaloux (Le)	1	2		21	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	039
1790-05-02	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	2	2		21	Dorival	f	f	t	t	7	f		""	""	f	""	""	""	156	039
1790-05-03	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	3		22	Dorival	f	f	t	t	3	f		""	""	f	""	""	""	156	041
1790-05-03	Racine (Jean)	Plaideurs (Les)	2	3		22	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	041
1790-05-04	Voltaire (François-Marie Arouet dit)	Œdipe	1	4		23	Dorival	f	f	f	f		f		Larive	Oedipe	f	""	""	""	156	043
1790-05-04	Pont-de-Veyle (Antoine de Fériol, comte de)	Somnambule (Le)	2	4		23	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	043
1790-05-05	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	5		24	Dorival	f	f	t	t	10	f		""	""	f	""	""	""	156	045
1790-05-05	Molière (Jean-Baptiste Poquelin dit)	Comtesse d'Escarbagnas (La)	2	5		24	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	045
1790-05-06	Racine (Jean)	Bajazet	1	6		25	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	047
1790-05-06	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	2	6		25	Dorival	f	f	t	t	8	f		""	""	f	""	""	""	156	047
1790-05-07	Diderot (Denis)	Père de famille (Le)	1	7		26	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	049
1790-05-07	Saint-Foix (Germain-François Poullain de)	Oracle (L')	2	7		26	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	049
1790-05-08	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	8		27	Dorival	f	f	t	t	32	f		""	""	f	""	""	""	156	051
1790-05-08	Guyot de Merville (Michel)	Consentement forcé (Le)	2	8		27	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	051
1790-05-09	Rochon de Chabannes (Marc-Antoine-Jacques)	Jaloux (Le)	1	9		28	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	053
1790-05-09	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	2	9		28	Dorival	f	f	t	t	9	f		""	""	f	""	""	""	156	053
1790-05-10	Voltaire (François-Marie Arouet dit)	Mort de César (La)	1	10		29	Dorival	f	f	f	f		f		Larive	Brutus	f	""	""	""	156	055
1790-05-10	Allainval (Léonor-Jean-Christine Soulas d')	École des bourgeois (L')	2	10		29	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	055
1790-05-11	Molière (Jean-Baptiste Poquelin dit)	École des femmes (L')	1	11		30	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	057
1790-05-11	Dancourt (Florent Carton dit)	Mari retrouvé (Le)	2	11		30	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	057
1790-05-12	Laujon (Pierre)	Couvent ou les Fruits du caractère et de l'éducation (Le)	1	12		31	Dorival	f	f	t	t	10	f		""	""	f	""	""	""	156	059
1790-05-12	Fabre d'Églantine (Philippe-François-Nazaire)	Philinte de Molière ou la Suite du Misanthrope (Le)	2	12		31	Dorival	f	f	t	t	7	f		""	""	f	""	""	""	156	059
1790-05-14	Arnaud (François-Thomas-Marie de Baculard d')	Amants malheureux ou le Comte de Comminges (Les)	1	13		32	Dorival	f	f	t	t	1	f		""	""	f	""	""	""	156	061
1790-05-14	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	13		32	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	061
1790-05-15	Pieyre (Alexandre)	École des pères (L')	1	14		33	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	064
1790-05-15	Goldoni (Carlo)	Bourru bienfaisant (Le)	2	14		33	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	064
1790-05-16	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	15		34	Dorival	f	f	t	t	33	f		""	""	f	""	""	""	156	065
1790-05-16	Destouches (Philippe Néricault dit)	Triple mariage (Le)	2	15		34	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	065
1790-05-17	Arnaud (François-Thomas-Marie de Baculard d')	Amants malheureux ou le Comte de Comminges (Les)	1	16		35	Dorival	f	f	t	t	2	f		""	""	f	""	""	""	156	067
1790-05-17	Dancourt (Florent Carton dit)	Trois cousines (Les)	2	16		35	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	067
1790-05-18	Diderot (Denis)	Père de famille (Le)	1	17		36	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	069
1790-05-18	Brueys (David-Augustin de)	Avocat Patelin (L')	2	17		36	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	069
1790-05-19	Arnaud (François-Thomas-Marie de Baculard d')	Amants malheureux ou le Comte de Comminges (Les)	1	18		37	Dorival	f	f	t	t	3	f		""	""	f	""	""	""	156	071
1790-05-19	Boursault (Edme)	Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)	2	18		37	Dorival	f	f	f	f		f		""	""	f	""	""	""	156	071
1790-05-20	Saurin (Bernard-Joseph)	Spartacus	1	19		38	Dorival	f	f	f	f		f		Larive	Sparatacus	f	""	""	""	156	073
